frame,BandwidthRefb, BandwidthTestb, TotalNMRb, WinModDiff1b, ADBb, EHSb, AvgModDiff1b, AvgModDiff2b, RmsNoiseLoudb, MFPDb, RelDistFramesb, DI, ODG
178,744517,743545,"-19,0858","0,924691","2,82746","0,168409","0,928332","1,19996","0,016074","0,232464","0,011236","1,01719","-0,895416"
179,744419,743453,"-19,11","0,923629","2,82746","0,168222","0,927028","1,19942","0,0160475","0,232464","0,0111732","1,01777","-0,894941"
180,744117,743156,"-19,1341","0,922365","2,82746","0,168046","0,925222","1,19807","0,0160045","0,232464","0,0111111","1,01792","-0,894819"
181,744204,743249,"-19,1579","0,92178","2,82746","0,168098","0,926663","1,20063","0,0161327","0,232464","0,0110497","1,01872","-0,894163"
182,744308,743357,"-19,1816","0,921169","2,82746","0,168139","0,925943","1,19985","0,016132","0,232464","0,010989","1,0196","-0,893443"
183,744404,743459,"-19,2053","0,920817","2,82746","0,167497","0,925704","1,1974","0,0161102","0,232464","0,010929","1,02082","-0,892442"
184,744402,743462,"-19,2289","0,920481","2,82746","0,167463","0,923654","1,19348","0,016071","0,232464","0,0108696","1,02155","-0,891851"
185,744508,743573,"-19,2524","0,919461","2,82746","0,167043","0,921693","1,19163","0,0160356","0,232464","0,0108108","1,02265","-0,890948"
186,744618,743688,"-19,2757","0,918182","2,82746","0,166582","0,919471","1,18993","0,0160018","0,232464","0,0107527","1,02377","-0,890034"
187,744727,743802,"-19,2989","0,916794","2,82746","0,166551","0,918478","1,19112","0,0159687","0,232464","0,0106952","1,02466","-0,889304"
188,"744,83","743,91","-19,3219","0,915935","2,82746","0,166285","0,91964","1,1953","0,0159687","0,232464","0,0106383","1,02566","-0,888492"
189,744926,744011,"-19,3449","0,914812","2,82746","0,165568","0,916433","1,1904","0,0159233","0,232464","0,010582","1,02688","-0,887494"
190,744837,743926,"-19,3677","0,914022","2,82746","0,165348","0,916019","1,19074","0,015931","0,232464","0,0105263","1,02747","-0,887018"
191,744948,744042,"-19,3904","0,912992","2,82746","0,165593","0,913945","1,18551","0,0158851","0,232464","0,0104712","1,02825","-0,886378"
192,744938,744036,"-19,4129","0,912275","2,82746","0,165806","0,916919","1,19006","0,015901","0,232464","0,0104167","1,02877","-0,885951"
193,744767,"743,87","-19,4354","0,911964","2,82746","0,165423","0,915522","1,18542","0,0158596","0,232464","0,0103627","1,02931","-0,885516"
194,744722,"743,83","-19,4577","0,911514","2,82746","0,165756","0,914494","1,18386","0,0158453","0,232464","0,0103093","1,02972","-0,885179"
195,744528,743641,"-19,48","0,910728","2,82746","0,165559","0,91131","1,17792","0,0157985","0,232464","0,0102564","1,0301","-0,884869"
196,744592,743709,-19502,"0,909739","2,82746","0,165636","0,912796","1,17339","0,0157541","0,232464","0,0102041","1,03087","-0,884242"
197,"744,68",743802,"-19,5239","0,908554","2,82746","0,164975","0,910286","1,1694","0,0157337","0,232464","0,0101523","1,03202","-0,883311"
198,744763,743889,"-19,5458","0,907849","2,82746","0,165928","0,912349","1,16846","0,0157341","0,232464","0,010101","1,03238","-0,883018"
199,744457,743588,"-19,5676","0,907419","2,82746","0,16556","0,909927","1,1646","0,0156983","0,232464","0,0100503","1,03261","-0,882826"
200,"744,56",743695,"-19,5892","0,906688","2,82746","0,16524","0,909876","1,16567","0,0157037","0,232464","0,01","1,03361","-0,882015"
201,744478,743617,"-19,6108","0,906887","2,82746","0,165059","0,911725","1,17645","0,0157239","0,232464","0,00995025","1,03416","-0,881567"
202,744351,743495,"-19,6323","0,906089","2,82746","0,164738","0,909059","1,17308","0,0157014","0,232464","0,00990099","1,03471","-0,881121"
