frame,BandwidthRefb, BandwidthTestb, TotalNMRb, WinModDiff1b, ADBb, EHSb, AvgModDiff1b, AvgModDiff2b, RmsNoiseLoudb, MFPDb, RelDistFramesb, DI, ODG
205,"714,293","714,293","4,86383","5,27729","3,10059","0,00517806","5,2618","7,89488","0,113998",1,1,"-0,152576","-2,03989"
206,"714,456","714,456","4,86169","5,28338","3,1006","0,00521861","5,27554","7,93728","0,114262",1,1,"-0,152457","-2,03977"
207,"714,44","714,44","4,86029","5,29188","3,10063","0,00519882","5,28872","7,98935","0,114277",1,1,"-0,153255","-2,0406"
208,"714,409","714,409","4,85874","5,30315","3,10063","0,00517732","5,29776","7,97652","0,113995",1,1,"-0,153645","-2,04101"
209,"714,431","714,431","4,85715","5,31264","3,1006","0,00515615","5,29698","7,96231","0,113799",1,1,"-0,153258","-2,04061"
210,"714,338","714,338","4,8565","5,31863","3,10062","0,00514982","5,29889","7,96006","0,113726",1,1,"-0,153757","-2,04113"
211,"713,924","713,924","4,85491","5,32042","3,10057","0,00515336","5,29684","7,94561","0,113571",1,1,"-0,155733","-2,04319"
212,"714,09","714,09","4,85373","5,32002","3,10046","0,00513726","5,29679","7,9449","0,113517",1,1,"-0,154785","-2,0422"
213,"714,028","714,028","4,85268","5,31875","3,10053","0,00512357","5,29254","7,94078","0,113669",1,1,"-0,154846","-2,04226"
214,"714,093","714,093","4,85236","5,31523","3,1007","0,00510595","5,28373","7,91832","0,113634",1,1,"-0,15393","-2,04131"
215,"714,019","714,019","4,85191","5,31092","3,10087","0,00509066","5,27717","7,89483","0,113416",1,1,"-0,15386","-2,04124"
216,"713,713","713,713","4,85054","5,30546","3,10109","0,00507897","5,27017","7,88912","0,113243",1,1,"-0,155027","-2,04245"
217,"713,65","713,65","4,84824","5,29987","3,10123","0,0050578","5,26485","7,88504","0,113033",1,1,"-0,15494","-2,04236"
218,"713,298","713,298","4,84657","5,29646","3,10128","0,00504318","5,26815","7,88503","0,113102",1,1,"-0,15695","-2,04446"
219,"713,347","713,347","4,84661","5,29636","3,10132","0,00505583","5,2773","7,90173","0,113141",1,1,"-0,157229","-2,04475"
220,"713,4","713,4","4,84586","5,29881","3,10139","0,00506599","5,28079","7,93981","0,113359",1,1,"-0,157216","-2,04474"
221,"713,376","713,376","4,84552","5,30541","3,1015","0,00504655","5,29026","7,97567","0,113563",1,1,"-0,157898","-2,04545"
222,"713,117","713,117","4,84416","5,31161","3,10158","0,00503149","5,29235","7,96191","0,11339",1,1,"-0,159202","-2,04681"
223,"713,049","713,049","4,8427","5,31404","3,10171","0,00501298","5,28841","7,95726","0,113278",1,1,"-0,159208","-2,04682"
224,"712,42","712,42","4,8415","5,31768","3,10174","0,00503683","5,29629","7,96021","0,113239",1,1,"-0,16295","-2,05072"
225,"712,333","712,333","4,84007","5,31988","3,10174","0,00501838","5,2997","7,9698","0,113173",1,1,"-0,163524","-2,05132"
226,"712,133","712,133","4,83795","5,3217","3,1017","0,00501821","5,30027","7,96273","0,112946",1,1,"-0,164473","-2,05231"
227,"710,872","710,872","4,83757","5,32199","3,10163","0,00500619","5,29235","7,94082","0,112744",1,1,"-0,170752","-2,05886"
228,"711,088","711,088","4,83747","5,32067","3,10163","0,00498492","5,29291","7,94521","0,112923",1,1,"-0,169653","-2,05771"
229,"711,284","711,284","4,83728","5,31632","3,10173","0,00498792","5,28253","7,92929","0,112762",1,1,"-0,167968","-2,05595"
230,"711,483","711,483","4,83758","5,31273","3,10176","0,0049682","5,28714","7,96465","0,112795",1,1,"-0,167281","-2,05524"
231,"711,606","711,606","4,8363","5,31222","3,10172","0,00496503","5,29174","7,96915","0,11272",1,1,"-0,166809","-2,05474"
232,"711,483","711,483","4,83524","5,31018","3,10167","0,00494807","5,28636","7,96258","0,112717",1,1,"-0,16713","-2,05508"
233,"711,27","711,27","4,8346","5,31131","3,10159","0,00493867","5,28814","7,96275","0,112624",1,1,"-0,168329","-2,05633"
234,"711,479","711,479","4,83546","5,3099","3,10159","0,0049188","5,28272","7,94741","0,112575",1,1,"-0,166902","-2,05484"
235,"711,26","711,26","4,83557","5,3064","3,10153","0,0049221","5,27816","7,92869","0,112342",1,1,"-0,167791","-2,05577"
236,"710,165","710,165","4,83529","5,30576","3,10144","0,00490366","5,28484","7,93688","0,112421",1,1,"-0,174104","-2,06235"
237,"709,962","709,962","4,8362","5,30416","3,10143","0,00490898","5,28271","7,92323","0,112435",1,1,"-0,17511","-2,0634"
238,"709,689","709,689","4,83728","5,30449","3,10142","0,00494928","5,2849","7,93125","0,112728",1,1,"-0,176846","-2,06521"
239,"709,414","709,414","4,83835","5,30549","3,10135","0,00494716","5,28255","7,92782","0,112921",1,1,"-0,178283","-2,0667"
240,"709,471","709,471","4,83909","5,30513","3,10136","0,00492966","5,28421","7,92274","0,112897",1,1,"-0,178077","-2,06649"
241,"709,639","709,639","4,84155","5,30831","3,10141","0,00491731","5,29615","7,93517","0,113474",1,1,"-0,178027","-2,06644"
242,"709,186","709,186","4,8431","5,31177","3,10137","0,0049221","5,29921","7,92966","0,11349",1,1,"-0,180696","-2,06922"
243,"709,218","709,218","4,84473","5,31994","3,10138","0,00491245","5,31174","7,96053","0,11405",1,1,"-0,181401","-2,06995"
244,"709,369","709,369","4,846","5,33262","3,10147","0,00489861","5,32739","8,02585","0,114623",1,1,"-0,181671","-2,07023"
245,"709,073","709,073","4,84571","5,34191","3,10157","0,00488558","5,33001","8,02739","0,114472",1,1,"-0,183298","-2,07193"
246,"708,939","708,939","4,8457","5,34901","3,10157","0,00488624","5,32743","8,02527","0,114606",1,1,"-0,183851","-2,0725"
247,"708,947","708,947","4,84647","5,35121","3,10163","0,00486733","5,32347","8,02041","0,114509",1,1,"-0,183564","-2,0722"
248,"708,956","708,956","4,84733","5,34828","3,10167","0,00485473","5,31596","8,00122","0,114282",1,1,"-0,183068","-2,07169"
249,"708,394","708,394","4,84812","5,34334","3,10165","0,00485729","5,30858","7,98606","0,114104",1,1,"-0,185725","-2,07445"
250,"708,6","708,6","4,84777","5,33751","3,10165","0,0048453","5,30109","7,96502","0,1139",1,1,"-0,184117","-2,07278"
251,"708,805","708,805","4,84844","5,33178","3,10166","0,00483145","5,29776","7,96369","0,113699",1,1,"-0,182852","-2,07146"
252,"708,639","708,639","4,84888","5,32684","3,10167","0,004827","5,29472","7,95989","0,113606",1,1,"-0,183613","-2,07225"
253,"708,565","708,565","4,84899","5,32425","3,1017","0,00480962","5,29911","7,9527","0,113493",1,1,"-0,184226","-2,07289"
254,"708,787","708,787","4,84876","5,32454","3,10175","0,00482074","5,30373","7,95462","0,113473",1,1,"-0,183256","-2,07188"
255,"708,471","708,471","4,8487","5,32519","3,10174","0,00480429","5,30176","7,9435","0,113322",1,1,"-0,184801","-2,07349"
256,"708,156","708,156","4,84927","5,32727","3,10172","0,00480691","5,30374","7,93559","0,113183",1,1,"-0,186592","-2,07535"
257,"708,214","708,214","4,84846","5,3349","3,10161","0,00478989","5,32698","8,03","0,114149",1,1,"-0,187902","-2,07672"
258,"708,391","708,391","4,84971","5,34781","3,10161","0,00480775","5,34718","8,07225","0,115794",1,1,"-0,188408","-2,07724"
259,"708,568","708,568","4,85107","5,3607","3,10171","0,00479992","5,34521","8,05954","0,115693",1,1,"-0,187243","-2,07603"
260,"708,754","708,754","4,8517","5,37287","3,10178","0,00482633","5,34574","8,05701","0,115504",1,1,"-0,186163","-2,07491"
261,"708,318","708,318","4,85172","5,37784","3,10184","0,00486191","5,34767","8,05354","0,115661",1,1,"-0,188632","-2,07748"
262,"708,168","708,168","4,8519","5,37678","3,10188","0,00486077","5,34343","8,04203","0,11574",1,1,"-0,189204","-2,07807"
263,"708,369","708,369","4,85243","5,37575","3,10192","0,00484717","5,34166","8,04403","0,115735",1,1,"-0,188036","-2,07686"
264,"708,375","708,375","4,85207","5,37322","3,10193","0,00483073","5,33595","8,02725","0,115645",1,1,"-0,187616","-2,07642"
265,"708,234","708,234","4,85268","5,37124","3,10193","0,00481304","5,34034","8,05086","0,115689",1,1,"-0,188741","-2,07759"
266,"708,004","708,004","4,85348","5,37186","3,10198","0,00479808","5,34744","8,0529","0,1159",1,1,"-0,190447","-2,07937"
267,"707,704","707,704","4,85425","5,37255","3,102","0,00481417","5,34604","8,04026","0,115848",1,1,"-0,191995","-2,08098"
268,"707,892","707,892","4,85533","5,37552","3,10202","0,00480112","5,34793","8,03056","0,115726",1,1,"-0,191051","-2,08"
269,"708,059","708,059","4,85548","5,37862","3,10205","0,00478714","5,35308","8,03414","0,115905",1,1,"-0,190432","-2,07935"
270,"707,774","707,774","4,85564","5,38269","3,10205","0,0047748","5,36312","8,04159","0,115787",1,1,"-0,192524","-2,08153"
271,"707,956","707,956","4,85542","5,38829","3,10196","0,00476304","5,36607","8,04246","0,115772",1,1,"-0,191655","-2,08062"
272,"708,14","708,14","4,85521","5,39209","3,10195","0,00474792","5,36285","8,03847","0,115686",1,1,"-0,190405","-2,07932"
273,"708,304","708,304","4,85505","5,39353","3,10208","0,00488731","5,35937","8,02323","0,115711",1,1,"-0,189295","-2,07817"
274,"708,157","708,157","4,85461","5,39248","3,10224","0,00487428","5,35901","8,0201","0,115911",1,1,"-0,190052","-2,07896"
275,708,708,"4,85453","5,3893","3,10237","0,0048832","5,35214","8,00587","0,115795",1,1,"-0,19047","-2,07939"
276,"708,163","708,163","4,85437","5,38654","3,10248","0,00488173","5,35064","8,01442","0,115756",1,1,"-0,189508","-2,07839"
277,"708,321","708,321","4,85436","5,38477","3,10264","0,0048668","5,35226","8,03182","0,115636",1,1,"-0,188745","-2,0776"
278,"707,968","707,968","4,8528","5,3836","3,10267","0,0048636","5,3547","8,02992","0,115698",1,1,"-0,190739","-2,07967"
279,"708,129","708,129","4,85259","5,38509","3,10267","0,00486873","5,35856","8,03336","0,115982",1,1,"-0,190105","-2,07901"
280,"708,307","708,307","4,8525","5,38514","3,10273","0,00485643","5,35213","8,01308","0,115877",1,1,"-0,188683","-2,07753"
281,"708,502","708,502","4,85163","5,38479","3,10271","0,00484193","5,35192","8,00074","0,115835",1,1,"-0,187522","-2,07632"
282,"708,691","708,691","4,8513","5,38373","3,10271","0,00482571","5,35127","8,0086","0,115832",1,1,"-0,186458","-2,07522"
283,"708,876","708,876","4,85169","5,38162","3,1028","0,00481227","5,35025","8,04481","0,115792",1,1,"-0,18551","-2,07423"
284,"709,063","709,063","4,85108","5,38109","3,10279","0,00486196","5,35042","8,03695","0,115774",1,1,"-0,18447","-2,07315"
285,"709,218","709,218","4,8507","5,38016","3,10277","0,00485081","5,34866","8,02826","0,115699",1,1,"-0,183483","-2,07212"
286,"709,413","709,413","4,85062","5,38118","3,10274","0,00483836","5,35597","8,02277","0,115551",1,1,"-0,182767","-2,07137"
287,"709,606","709,606","4,85012","5,38286","3,10287","0,00482299","5,35759","8,00833","0,115495",1,1,"-0,181684","-2,07025"
288,"709,785","709,785","4,8491","5,38455","3,10292","0,00481449","5,3578","7,9914","0,115339",1,1,"-0,180573","-2,06909"
289,"709,73","709,73","4,84819","5,38824","3,10298","0,00480058","5,36302","8,00398","0,115487",1,1,"-0,18113","-2,06967"
290,"709,876","709,876","4,84736","5,3919","3,10295","0,004792","5,37033","8,00823","0,115496",1,1,"-0,180682","-2,0692"
291,"710,031","710,031","4,84657","5,39575","3,10299","0,00477994","5,3725","8,00418","0,11558",1,1,"-0,179877","-2,06836"
292,"710,192","710,192","4,84599","5,39943","3,10303","0,00476509","5,37222","7,9913","0,115399",1,1,"-0,178851","-2,06729"
293,"710,352","710,352","4,84572","5,40017","3,10304","0,00475873","5,36738","7,98144","0,115272",1,1,"-0,177644","-2,06604"
294,"710,507","710,507","4,8453","5,39954","3,10304","0,00474441","5,36882","7,99764","0,115223",1,1,"-0,176894","-2,06526"
295,"710,678","710,678","4,84536","5,40144","3,10306","0,00475098","5,38162","8,03605","0,115639",1,1,"-0,176827","-2,06519"
296,"710,851","710,851","4,84555","5,40456","3,10307","0,00473654","5,38559","8,0424","0,11572",1,1,"-0,176107","-2,06444"
297,"710,916","710,916","4,84487","5,41044","3,10301","0,00472617","5,38861","8,05042","0,115745",1,1,"-0,175877","-2,0642"
298,"710,913","710,913","4,84491","5,41478","3,10299","0,00475483","5,38576","8,04586","0,115806",1,1,"-0,175721","-2,06403"
299,"710,903","710,903","4,84482","5,41457","3,10305","0,00478485","5,3816","8,0363","0,115769",1,1,"-0,175515","-2,06382"
300,"711,03","711,03","4,84426","5,41354","3,10307","0,00477886","5,38196","8,03803","0,115636",1,1,"-0,1748","-2,06307"
301,"711,153","711,153","4,84309","5,41184","3,10298","0,00478708","5,38207","8,03978","0,115724",1,1,"-0,174131","-2,06238"
302,"711,275","711,275","4,84355","5,41057","3,10299","0,00477673","5,38102","8,03937","0,115831",1,1,"-0,17345","-2,06167"
303,"711,426","711,426","4,84364","5,40965","3,10306","0,00478777","5,37817","8,02767","0,115772",1,1,"-0,172435","-2,06061"
304,"711,576","711,576","4,8434","5,40808","3,10312","0,00477733","5,37565","8,01556","0,115672",1,1,"-0,171416","-2,05955"
305,"711,725","711,725","4,84275","5,40599","3,1031","0,00477136","5,37343","8,00115","0,115536",1,1,"-0,170406","-2,05849"
306,"711,889","711,889","4,8423","5,40379","3,10309","0,00476042","5,37185","7,99812","0,115418",1,1,"-0,169391","-2,05744"
307,"712,052","712,052","4,84169","5,40122","3,1031","0,00474812","5,36755","7,99804","0,115389",1,1,"-0,16825","-2,05625"
308,"712,114","712,114","4,84142","5,39807","3,1031","0,00473637","5,3626","7,99156","0,115243",1,1,"-0,167611","-2,05558"
309,"712,285","712,285","4,84124","5,39585","3,10306","0,0047296","5,36495","7,99114","0,11513",1,1,"-0,1668","-2,05474"
310,"712,452","712,452","4,84127","5,39321","3,10305","0,00473064","5,36142","7,98327","0,115041",1,1,"-0,165691","-2,05358"
311,"712,569","712,569","4,84182","5,3927","3,10306","0,00471871","5,36698","7,9839","0,115098",1,1,"-0,165384","-2,05326"
312,"712,689","712,689","4,84117","5,39387","3,10311","0,00471509","5,36811","7,97273","0,114967",1,1,"-0,164689","-2,05253"
313,"712,805","712,805","4,84088","5,39341","3,10319","0,00470265","5,36416","7,95628","0,114809",1,1,"-0,163745","-2,05155"
314,"712,882","712,882","4,84056","5,39361","3,10327","0,00469006","5,36305","7,95209","0,114687",1,1,"-0,1632","-2,05098"
315,"712,962","712,962","4,83933","5,39204","3,10326","0,00467764","5,36082","7,95539","0,114645",1,1,"-0,162599","-2,05035"
316,"713,082","713,082","4,83882","5,38994","3,10321","0,00467736","5,35955","7,95627","0,114562",1,1,"-0,161868","-2,04959"
317,"713,211","713,211","4,83826","5,38742","3,10328","0,00466804","5,35362","7,94377","0,114489",1,1,"-0,160779","-2,04845"
318,"713,343","713,343","4,83811","5,38465","3,10343","0,00465494","5,35093","7,9369","0,114512",1,1,"-0,15989","-2,04753"
319,"713,379","713,379","4,8374","5,38102","3,10354","0,00466743","5,34368","7,92052","0,114486",1,1,"-0,159234","-2,04684"
320,"713,291","713,291","4,8366","5,379","3,10355","0,00465594","5,35168","7,93516","0,114728",1,1,"-0,160193","-2,04784"
321,"713,449","713,449","4,83724","5,38163","3,10361","0,0046447","5,36658","7,96358","0,115236",1,1,"-0,160292","-2,04795"
322,"713,602","713,602","4,83748","5,38693","3,10371","0,00463208","5,37345","7,97527","0,115316",1,1,"-0,159821","-2,04746"
323,"713,511","713,511","4,83622","5,39712","3,10375","0,00467555","5,37954","7,99091","0,115297",1,1,"-0,160561","-2,04823"
324,"713,42","713,42","4,83525","5,40505","3,10372","0,00467348","5,38119","7,98289","0,115151",1,1,"-0,160992","-2,04868"
325,"713,44","713,44","4,83482","5,41076","3,10365","0,00468268","5,3874","7,97996","0,115235",1,1,"-0,161171","-2,04886"
326,"713,512","713,512","4,83486","5,41451","3,10363","0,00467481","5,38756","7,97866","0,115161",1,1,"-0,160743","-2,04842"
327,"713,587","713,587","4,83418","5,41496","3,10363","0,00466556","5,38219","7,97154","0,115022",1,1,"-0,159968","-2,04761"
328,"713,659","713,659","4,8332","5,41461","3,10363","0,00465397","5,38079","7,97334","0,114904",1,1,"-0,159443","-2,04706"
329,"713,76","713,76","4,83294","5,41178","3,10365","0,00464002","5,37597","7,95907","0,114742",1,1,"-0,158567","-2,04615"
330,"713,861","713,861","4,83272","5,408","3,1037","0,00464853","5,37103","7,95089","0,114588",1,1,"-0,157723","-2,04527"
331,"713,897","713,897","4,83183","5,40489","3,10369","0,00463636","5,36909","7,94991","0,114531",1,1,"-0,157387","-2,04492"
332,"713,91","713,91","4,83067","5,40182","3,10362","0,00462919","5,36795","7,93937","0,114374",1,1,"-0,157177","-2,0447"
333,"714,057","714,057","4,83018","5,40029","3,10358","0,00461689","5,37047","7,9233","0,11425",1,1,"-0,156434","-2,04392"
334,"714,204","714,204","4,83039","5,39904","3,10367","0,00460356","5,36637","7,9123","0,114357",1,1,"-0,155405","-2,04285"
335,"714,343","714,343","4,83018","5,40036","3,1037","0,00460072","5,37573","7,91539","0,114805",1,1,"-0,1552","-2,04263"
336,"714,387","714,387","4,82953","5,40625","3,10373","0,00460834","5,39125","7,94432","0,115077",1,1,"-0,155838","-2,0433"
337,"714,496","714,496","4,82903","5,41274","3,10373","0,00460247","5,39571","7,9417","0,114997",1,1,"-0,155388","-2,04283"
338,"714,66","714,66","4,82888","5,41996","3,10381","0,00459136","5,39369","7,93899","0,11509",1,1,"-0,154315","-2,04171"
339,"714,823","714,823","4,82775","5,42355","3,10381","0,00462543","5,39171","7,94","0,115072",1,1,"-0,15326","-2,04061"
340,"714,974","714,974","4,82699","5,42244","3,1038","0,00461814","5,38772","7,93374","0,114982",1,1,"-0,15217","-2,03947"
341,"715,117","715,117","4,82592","5,42024","3,10374","0,00461946","5,38683","7,92553","0,114918",1,1,"-0,151286","-2,03855"
342,"715,278","715,278","4,82531","5,41778","3,10378","0,00460899","5,38358","7,92845","0,11498",1,1,"-0,150243","-2,03746"
343,"715,318","715,318","4,82466","5,4155","3,10379","0,0046085","5,38254","7,92399","0,114945",1,1,"-0,149937","-2,03714"
344,"715,352","715,352","4,82393","5,4142","3,10374","0,00462361","5,3827","7,92414","0,11493",1,1,"-0,14975","-2,03694"
345,"714,942","714,942","4,82358","5,41383","3,10375","0,00461186","5,38582","7,92627","0,114972",1,1,"-0,152125","-2,03942"
346,"714,844","714,844","4,82267","5,41249","3,10377","0,00460164","5,37902","7,91121","0,114837",1,1,"-0,152191","-2,03949"
347,"714,833","714,833","4,82189","5,41103","3,10377","0,0046722","5,3775","7,9011","0,11482",1,1,"-0,152142","-2,03944"
348,"714,681","714,681","4,82147","5,40883","3,10373","0,00472084","5,37452","7,89221","0,114717",1,1,"-0,152789","-2,04012"
349,"714,811","714,811","4,82116","5,40464","3,10381","0,00471513","5,3665","7,87587","0,114616",1,1,"-0,1516","-2,03888"
350,"714,94","714,94","4,82059","5,4014","3,10395","0,00470289","5,36471","7,86497","0,114595",1,1,"-0,15074","-2,03798"
351,"714,692","714,692","4,81951","5,39871","3,10402","0,00470005","5,36623","7,86365","0,114704",1,1,"-0,15213","-2,03943"
352,"714,821","714,821","4,81863","5,39822","3,10412","0,00469536","5,37474","7,87561","0,114624",1,1,"-0,151849","-2,03914"
353,"714,819","714,819","4,81758","5,3992","3,10419","0,00470031","5,37206","7,87169","0,114496",1,1,"-0,151622","-2,0389"
354,"714,85","714,85","4,81702","5,40203","3,10425","0,0047","5,37727","7,8825","0,114794",1,1,"-0,151747","-2,03903"
355,"714,454","714,454","4,81575","5,40775","3,10425","0,00468735","5,38858","7,91575","0,114897",1,1,"-0,154499","-2,0419"
356,"714,497","714,497","4,81513","5,41233","3,10425","0,00467736","5,3925","7,92714","0,114999",1,1,"-0,154451","-2,04185"
357,"714,594","714,594","4,81422","5,41959","3,10423","0,00467525","5,3974","7,94326","0,11507",1,1,"-0,154149","-2,04154"
358,"714,581","714,581","4,81359","5,42607","3,10427","0,00475453","5,40037","7,95361","0,115329",1,1,"-0,154398","-2,0418"
359,"714,574","714,574","4,81269","5,42855","3,10426","0,00474511","5,3987","7,94638","0,115212",1,1,"-0,154242","-2,04163"
360,"714,567","714,567","4,81172","5,431","3,10425","0,00473564","5,40261","7,94432","0,115119",1,1,"-0,154399","-2,0418"
361,"714,177","714,177","4,811","5,43404","3,10426","0,00473125","5,40984","7,94538","0,115075",1,1,"-0,15683","-2,04433"
362,"714,155","714,155","4,80964","5,43736","3,10425","0,00472176","5,41366","7,94186","0,114944",1,1,"-0,157031","-2,04454"
363,"714,025","714,025","4,80828","5,44068","3,10419","0,00474468","5,41212","7,93264","0,114829",1,1,"-0,157538","-2,04507"
364,"714,115","714,115","4,80774","5,44364","3,10413","0,00473773","5,41461","7,94199","0,114963",1,1,"-0,157186","-2,04471"
365,"714,173","714,173","4,80728","5,44469","3,10416","0,00475451","5,41453","7,9501","0,114969",1,1,"-0,156869","-2,04438"
366,"714,257","714,257","4,80735","5,44486","3,10424","0,00476098","5,4148","7,94567","0,115115",1,1,"-0,156428","-2,04392"
367,"713,872","713,872","4,80699","5,44646","3,10433","0,00476863","5,41909","7,96083","0,11526",1,1,"-0,158774","-2,04636"
368,"713,875","713,875","4,80689","5,44814","3,10444","0,00476951","5,42239","7,96835","0,115203",1,1,"-0,158912","-2,04651"
369,"713,978","713,978","4,80601","5,45308","3,1045","0,00479865","5,43536","8,01776","0,115413",1,1,"-0,159147","-2,04675"
370,"713,814","713,814","4,80537","5,46181","3,10457","0,00478737","5,44772","8,0443","0,115747",1,1,"-0,160721","-2,04839"
371,"713,17","713,17","4,80442","5,46993","3,10462","0,0049145","5,45012","8,04879","0,115697",1,1,"-0,164304","-2,05213"
372,"713,199","713,199","4,80321","5,48177","3,10461","0,00490594","5,46348","8,09253","0,116239",1,1,"-0,164929","-2,05278"
373,"713,225","713,225","4,80285","5,49576","3,10466","0,00495155","5,48167","8,14422","0,116844",1,1,"-0,165903","-2,0538"
374,"713,037","713,037","4,80198","5,50608","3,10468","0,00494115","5,48433","8,15385","0,116879",1,1,"-0,166979","-2,05492"
375,"712,691","712,691","4,80108","5,52275","3,10466","0,00496241","5,5023","8,21642","0,117881",1,1,"-0,170035","-2,05811"
376,"712,809","712,809","4,8003","5,54067","3,1047","0,00495832","5,51867","8,28723","0,118364",1,1,"-0,170383","-2,05847"
377,"712,822","712,822","4,79901","5,55099","3,1047","0,00494668","5,51868","8,29225","0,118316",1,1,"-0,17017","-2,05825"
378,"712,608","712,608","4,79795","5,55861","3,10467","0,00493933","5,51553","8,28694","0,118226",1,1,"-0,171036","-2,05915"
379,"712,715","712,715","4,79736","5,56128","3,10459","0,00492991","5,51606","8,28233","0,118149",1,1,"-0,170414","-2,0585"
380,"712,855","712,855","4,79699","5,55983","3,10456","0,0049176","5,51355","8,26986","0,118066",1,1,"-0,169452","-2,0575"
381,"712,974","712,974","4,79702","5,55729","3,1046","0,00491411","5,5084","8,25961","0,118008",1,1,"-0,168497","-2,0565"
382,"712,895","712,895","4,79623","5,55383","3,10461","0,00490207","5,50097","8,24427","0,117879",1,1,"-0,168441","-2,05645"
383,"712,817","712,817","4,7957","5,54994","3,10455","0,00490006","5,49898","8,23495","0,117837",1,1,"-0,168738","-2,05676"
384,"712,938","712,938","4,79564","5,54705","3,10453","0,00488837","5,50233","8,23888","0,117904",1,1,"-0,1683","-2,0563"
385,"712,865","712,865","4,79606","5,54453","3,10459","0,00488396","5,4989","8,23417","0,117925",1,1,"-0,168528","-2,05654"
386,"712,728","712,728","4,79541","5,54396","3,10458","0,00487434","5,49943","8,23178","0,117931",1,1,"-0,16927","-2,05731"
387,"712,382","712,382","4,79555","5,54548","3,10452","0,00491429","5,50496","8,2336","0,117985",1,1,"-0,171498","-2,05963"
388,"712,366","712,366","4,79584","5,54588","3,1045","0,00490629","5,50428","8,23062","0,117964",1,1,"-0,171551","-2,05969"
389,"712,193","712,193","4,79724","5,54829","3,10448","0,00489489","5,50788","8,23691","0,11797",1,1,"-0,172763","-2,06095"
390,"712,315","712,315","4,79762","5,55436","3,10441","0,00488628","5,51991","8,26522","0,118371",1,1,"-0,172872","-2,06107"
391,"712,041","712,041","4,79923","5,56169","3,10437","0,00487748","5,52866","8,28022","0,118368",1,1,"-0,174926","-2,0632"
392,"712,066","712,066","4,80052","5,57003","3,10438","0,00486571","5,53039","8,26718","0,118281",1,1,"-0,17482","-2,0631"
393,"711,779","711,779","4,80152","5,57744","3,10435","0,00485959","5,53177","8,26281","0,118257",1,1,"-0,176456","-2,0648"
394,"711,878","711,878","4,80308","5,5812","3,10432","0,00486282","5,53311","8,274","0,118435",1,1,"-0,176098","-2,06443"
395,"711,967","711,967","4,80408","5,58185","3,10435","0,00485848","5,5316","8,27969","0,1186",1,1,"-0,175607","-2,06392"
396,"711,967","711,967","4,80425","5,5831","3,10437","0,00485207","5,53573","8,28643","0,118524",1,1,"-0,175833","-2,06415"
397,"711,967","711,967","4,80453","5,58607","3,10441","0,00484683","5,54407","8,29875","0,118785",1,1,"-0,176348","-2,06469"
398,"711,965","711,965","4,80467","5,58975","3,10444","0,0048353","5,54792","8,32157","0,118811",1,1,"-0,176612","-2,06496"
399,"711,965","711,965","4,80469","5,59558","3,10443","0,00485868","5,55274","8,33182","0,118864",1,1,"-0,176882","-2,06524"
400,"711,96","711,96","4,80465","5,59924","3,10441","0,00485588","5,55078","8,32262","0,118831",1,1,"-0,176743","-2,0651"
401,"711,89","711,89","4,80478","5,60013","3,10436","0,00486542","5,54905","8,31545","0,118745",1,1,"-0,17701","-2,06538"
402,"711,943","711,943","4,80488","5,60124","3,10434","0,00485621","5,55355","8,31202","0,118766",1,1,"-0,176955","-2,06532"
403,"712,06","712,06","4,8056","5,60253","3,10436","0,00484684","5,55897","8,30846","0,118706",1,1,"-0,176605","-2,06495"
404,"712,057","712,057","4,8058","5,60449","3,10436","0,0048371","5,5592","8,30453","0,118607",1,1,"-0,176594","-2,06494"
405,"712,111","712,111","4,80566","5,60887","3,10436","0,00486461","5,5653","8,31852","0,118528",1,1,"-0,17663","-2,06498"
406,"712,16","712,16","4,806","5,61417","3,10438","0,00488122","5,57308","8,32506","0,11844",1,1,"-0,176771","-2,06513"
407,"712,206","712,206","4,80634","5,61696","3,10439","0,00487081","5,57103","8,32085","0,118337",1,1,"-0,176365","-2,0647"
408,"712,088","712,088","4,80658","5,62146","3,10434","0,00491375","5,57638","8,34099","0,118398",1,1,"-0,177385","-2,06577"
409,"711,875","711,875","4,8069","5,62457","3,10428","0,0049314","5,57765","8,33949","0,118449",1,1,"-0,178643","-2,06708"
410,"711,995","711,995","4,80818","5,62546","3,10423","0,00492657","5,57715","8,34232","0,118442",1,1,"-0,178024","-2,06643"
411,"711,993","711,993","4,80945","5,62691","3,10419","0,00494053","5,577","8,34092","0,118425",1,1,"-0,178086","-2,0665"
412,"711,983","711,983","4,81032","5,62578","3,10415","0,00494979","5,57305","8,33118","0,118413",1,1,"-0,177956","-2,06636"
413,"712,056","712,056","4,81041","5,62444","3,1041","0,00500811","5,57341","8,32176","0,118298",1,1,"-0,177576","-2,06597"
414,"712,14","712,14","4,81085","5,6235","3,10407","0,00500095","5,57463","8,32232","0,118239",1,1,"-0,1772","-2,06557"
415,"711,72","711,72","4,81126","5,62255","3,10401","0,00498957","5,57442","8,32349","0,118225",1,1,"-0,179538","-2,06801"
416,"711,721","711,721","4,81233","5,62194","3,10391","0,00498638","5,57179","8,31634","0,118177",1,1,"-0,179433","-2,0679"
417,"711,719","711,719","4,81291","5,62084","3,10383","0,00498643","5,57039","8,31252","0,118097",1,1,"-0,179393","-2,06786"
418,"711,718","711,718","4,81463","5,61904","3,10377","0,00498295","5,56858","8,32025","0,118163",1,1,"-0,179444","-2,06791"
